observation_id,material_id,state_id,property,result_kind,value_si,minimum_si,maximum_si,unit,basis,conditions,method,source_url,source_locator,original_value,original_unit,significant_figures
obs-b8fae2b0d180f91d6a4a,tecason-s,,youngs_modulus,point,2700000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 7 (TECASON S), row Modulus of elasticity (tensile test)","2,700",MPa,4
obs-c3ac41c57738893c5fe9,tecason-s,,ultimate_tensile_strength,point,89000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 7 (TECASON S), row Tensile strength",89,MPa,2
obs-35dc4cc18d264ece3f89,tecason-s,,tensile_yield_strength,point,89000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 7 (TECASON S), row Tensile strength at yield",89,MPa,2
obs-2b7fd1de800ed85d5a50,tecason-s,,elongation_at_break,point,0.15,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 7 (TECASON S), row Elongation at break",15,%,2
obs-ece1fb72ba9e179750fd,tecason-s,,thermal_conductivity,point,0.21,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 7 (TECASON S), row Thermal conductivity",0.21,W/(m·K),2
obs-4e2abd5af1b91f9bad37,tecason-s,,flexural_strength,point,122000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 7 (TECASON S), row Flexural strength",122,MPa,3
obs-a5b118e7b1b0faabe629,tecapei,,density,point,1280.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Density",1.28,g/cm³,3
obs-54c5c08184f9ef98211e,tecapei,,youngs_modulus,point,3200000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Modulus of elasticity (tensile test)","3,200",MPa,4
obs-84306fa61f48b42a95c7,tecapei,,ultimate_tensile_strength,point,127000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Tensile strength",127,MPa,3
obs-3146109e46434205c816,tecapei,,tensile_yield_strength,point,127000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Tensile strength at yield",127,MPa,3
obs-2aa11a8166dd621f6956,tecapei,,elongation_at_break,point,0.35000000000000003,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Elongation at break",35,%,2
obs-da4aa36350d2d87320de,tecapei,,thermal_conductivity,point,0.21,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Thermal conductivity",0.21,W/(m·K),2
obs-cc0e38516e144f309c38,tecapei,,flexural_strength,point,164000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 8 (TECAPEI), row Flexural strength",164,MPa,3
obs-7e218a08bb0ed0099a1b,tecason-p,,density,point,1310.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Density",1.31,g/cm³,3
obs-e04ad846f5213429d0f4,tecason-p,,youngs_modulus,point,2300000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Modulus of elasticity (tensile test)","2,300",MPa,4
obs-3e1913e9d7f4779d4d28,tecason-p,,ultimate_tensile_strength,point,81000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Tensile strength",81,MPa,2
obs-72df3119013dff085638,tecason-p,,tensile_yield_strength,point,81000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Tensile strength at yield",81,MPa,2
obs-758778922df84b1ad26e,tecason-p,,elongation_at_break,point,0.5,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Elongation at break",50,%,2
obs-10b0c2003e8cc7f17ef8,tecason-p,,thermal_conductivity,point,0.25,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Thermal conductivity",0.25,W/(m·K),2
obs-7be93f2e6cc13d8fd14b,tecason-p,,flexural_strength,point,107000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 9 (TECASON P), row Flexural strength",107,MPa,3
obs-04f18c5da05aa5aa2633,tecason-p-mt-coloured,,density,point,1310.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Density",1.31,g/cm³,3
obs-3fcacaa3b72f0d338b24,tecason-p-mt-coloured,,youngs_modulus,point,2300000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Modulus of elasticity (tensile test)","2,300",MPa,4
obs-16dad00507ec31979748,tecason-p-mt-coloured,,ultimate_tensile_strength,point,81000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Tensile strength",81,MPa,2
obs-2f842dd11b825d841ccd,tecason-p-mt-coloured,,tensile_yield_strength,point,81000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Tensile strength at yield",81,MPa,2
obs-ca869ba8c3f2dfc46d6f,tecason-p-mt-coloured,,elongation_at_break,point,0.5,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Elongation at break",50,%,2
obs-1a46f5c06665fe18f5e4,tecason-p-mt-coloured,,thermal_conductivity,point,0.25,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Thermal conductivity",0.25,W/(m·K),2
obs-b1775c2d0e57cf8e0aa5,tecason-p-mt-coloured,,flexural_strength,point,107000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 92, Material standard values, column 10 (TECASON P MT coloured), row Flexural strength",107,MPa,3
obs-4916254782c3f143e834,tecatron,,density,point,1360.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Density",1.36,g/cm³,3
obs-bc223b87c1160e0f4ab3,tecatron,,youngs_modulus,point,4100000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Modulus of elasticity (tensile test)","4,100",MPa,4
obs-7fd0d11031ccf2f58609,tecatron,,ultimate_tensile_strength,point,102000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Tensile strength",102,MPa,3
obs-46a6953f0c87cd04a19b,tecatron,,tensile_yield_strength,point,100000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Tensile strength at yield",100,MPa,3
obs-9078a810691db8d7766f,tecatron,,elongation_at_break,point,0.04,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Elongation at break",4,%,1
obs-d5e98bf6742e28efde25,tecatron,,thermal_conductivity,point,0.25,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Thermal conductivity",0.25,W/(m·K),2
obs-6dfeccb4635fad968611,tecatron,,flexural_strength,point,151000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 1 (TECATRON), row Flexural strength",151,MPa,3
obs-008c3fbcc1af16b79409,tecatron-gf40,,density,point,1630.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Density",1.63,g/cm³,3
obs-9afc5b210004185cffc9,tecatron-gf40,,youngs_modulus,point,6500000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Modulus of elasticity (tensile test)","6,500",MPa,4
obs-a5258b1bf0cf79ee4cdb,tecatron-gf40,,ultimate_tensile_strength,point,83000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Tensile strength",83,MPa,2
obs-cf980d56bed16508f80e,tecatron-gf40,,tensile_yield_strength,point,83000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Tensile strength at yield",83,MPa,2
obs-bd63fb08ce665e6f38e0,tecatron-gf40,,elongation_at_break,point,0.03,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Elongation at break",3,%,1
obs-beb0699a8aca5f72a374,tecatron-gf40,,thermal_conductivity,point,0.35,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Thermal conductivity",0.35,W/(m·K),2
obs-2330333ddfaf2d5d3dc8,tecatron-gf40,,flexural_strength,point,145000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 2 (TECATRON GF40), row Flexural strength",145,MPa,3
obs-61b744cd58ad72c33999,tecatron-pvx,,density,point,1500.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 4 (TECATRON PVX), row Density",1.5,g/cm³,2
obs-60cf2cc4544807bb0b2a,tecatron-pvx,,youngs_modulus,point,4600000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 4 (TECATRON PVX), row Modulus of elasticity (tensile test)","4,600",MPa,4
obs-cb5764d703586d674be6,tecatron-pvx,,ultimate_tensile_strength,point,53000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 4 (TECATRON PVX), row Tensile strength",53,MPa,2
obs-120ffbadfa8fc38ffc51,tecatron-pvx,,tensile_yield_strength,point,53000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 93, Material standard values, column 4 (TECATRON PVX), row Tensile strength at yield",53,MPa,2
